Request ,BusinessUnit,
"""HMCP250W5C* AND salesLocation_s:60697 AND shipLocation_s:16014 AND customerAccount_s:AC0000-0821 AND dcLocation_s:5689 AND businessUnit_s:WESCO"", ""userName_s"": ""Jennifer Lee"", ""refNum_s"": """"",FALSE,
"""300252 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""336274"", ""refNum_s"": ""611812""",TRUE,
"""ceptics-schuko* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0158-1127 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jared Ferguson"", ""refNum_s"": """"",TRUE,
"""SSKF-1P* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0158-5689 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""John Croucher"", ""refNum_s"": """"",TRUE,
"""ax1047156* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""760239 AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""206552"", ""refNum_s"": ""613783""",TRUE,
"""10032090* AND businessUnit_s:Accu-Tech AND shipLocation_s:14112 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""ethernet AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""320729"", ""refNum_s"": ""612826""",TRUE,
"""*:* AND transPartOrFilter:(transactablePart_s:1004939AT OR transactablePart_s:1033094AT OR transactablePart_s:1048658AT) AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-4229 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matt Duncan"", ""refNum_s"": ""QU100030471""",TRUE,
"""cs44p-8w AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": """"",TRUE,
"""221213 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""219448"", ""refNum_s"": """"",TRUE,
"""UN874049914/10 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""322620"", ""refNum_s"": ""613778""",TRUE,
"""95-000-99* AND salesLocation_s:62396 AND shipLocation_s:14802 AND customerAccount_s:AC0158-2313 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jacob Lunsford"", ""refNum_s"": """"",TRUE,
"""qnv AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""613775""",TRUE,
"""76010711 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""613771""",TRUE,
"""900-FA AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307308"", ""refNum_s"": ""613752""",TRUE,
"""DAUP 008a1000* AND salesLocation_s:62536 AND shipLocation_s:15609 AND customerAccount_s:AC0158-1970 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jason Jarvis"", ""refNum_s"": """"",TRUE,
"""6b-272-er* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""cppl48wbly* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0163-4802 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Anderson"", ""refNum_s"": """"",TRUE,
"""6b-272-edr* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""black jacket single mode* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""900- AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307308"", ""refNum_s"": ""613752""",TRUE,
"""9940* AND businessUnit_s:Accu-Tech AND shipLocation_s:14611 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""31090* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""GL480N12 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328501"", ""refNum_s"": ""613651""",TRUE,
"""012E8P-31131-29* AND salesLocation_s:62397 AND shipLocation_s:14810 AND customerAccount_s:AC0158-2758 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Camden Lee"", ""refNum_s"": """"",TRUE,
"""14zzz-frt* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6232 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jacquelyn Booth"", ""refNum_s"": """"",TRUE,
"""PHDHJU48* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6202 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jeremy Prevette"", ""refNum_s"": """"",TRUE,
"""M21-750-499* AND salesLocation_s:62680 AND shipLocation_s:14205 AND customerAccount_s:AC0158-2472 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Sean Stazen"", ""refNum_s"": """"",TRUE,
"""LD5WH6-A AND businessUnit_s:Accu-Tech"", ""userName_s"": ""324687"", ""refNum_s"": ""613735""",TRUE,
"""MC AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""221887"", ""refNum_s"": ""613760""",TRUE,
"""10081255 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302568"", ""refNum_s"": """"",TRUE,
"""6t-27 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328947"", ""refNum_s"": ""613759""",TRUE,
"""11746-724 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329137"", ""refNum_s"": ""613727""",TRUE,
"""OR-40300010 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""324687"", ""refNum_s"": ""613735""",TRUE,
"""165bk4a* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6335 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kelly Szymanski"", ""refNum_s"": """"",TRUE,
"""cj64h AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""613753""",TRUE,
"""11421-712 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329137"", ""refNum_s"": ""613727""",TRUE,
"""1896 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339347"", ""refNum_s"": ""613730""",TRUE,
"""1000 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238367"", ""refNum_s"": ""613748""",TRUE,
"""DC-R13-ON300Cxh AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339478"", ""refNum_s"": ""613645""",TRUE,
"""PHD6AU24* AND salesLocation_s:62400 AND shipLocation_s:14112 AND customerAccount_s:AC0163-3983 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ewan Pessoa"", ""refNum_s"": """"",TRUE,
"""fs11 AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321886"", ""refNum_s"": ""613705""",TRUE,
"""2413_012A1000 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""323615"", ""refNum_s"": ""613736""",TRUE,
"""30-23-117* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0051-5771 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""John Allgaier"", ""refNum_s"": """"",FALSE,
"""pr2vd06* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""cat6 i/o su AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238320"", ""refNum_s"": ""613383""",TRUE,
"""(877)_877-2269 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""335361"", ""refNum_s"": ""613716""",TRUE,
"""760258743* AND salesLocation_s:62747 AND shipLocation_s:11411 AND customerAccount_s:AC0159-1043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Thomas Cousins"", ""refNum_s"": """"",TRUE,
"""048zu AND shipLocation_s:14802 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208873"", ""refNum_s"": ""613714""",TRUE,
"""upl-4mt-12* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-9192 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"",TRUE,
"""JBX3510WH-A AND shipLocation_s:12601 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334092"", ""refNum_s"": ""613686""",TRUE,
"""\t1001178AT* AND businessUnit_s:Accu-Tech AND shipLocation_s:15609 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""760257310 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""325146"", ""refNum_s"": ""613258""",TRUE,
"""JBP1WH-PAN* AND salesLocation_s:62681 AND shipLocation_s:14611 AND customerAccount_s:AC0158-1392 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Joshua Luffman"", ""refNum_s"": """"",TRUE,
"""JS-NMNF1.5F-R141 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339478"", ""refNum_s"": ""613645""",TRUE,
"""TB8* AND salesLocation_s:60181 AND shipLocation_s:12004 AND customerAccount_s:AC0067-7604 AND businessUnit_s:WESCO"", ""userName_s"": ""Olaf Morledge"", ""refNum_s"": """"",FALSE,
"""ax104601* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0197-3668 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Greg Griffo"", ""refNum_s"": """"",TRUE,
"""558AFS_0001000 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""613688""",TRUE,
"""44-030BLK-WH AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""239937"", ""refNum_s"": ""613662""",TRUE,
"""658AMJ_0041 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""613688""",TRUE,
"""632 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208904"", ""refNum_s"": """"",TRUE,
"""DSTR* AND businessUnit_s:Accu-Tech AND shipLocation_s:14611 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""fa62-stst-3* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0194-7020 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steve Kurtinitis"", ""refNum_s"": """"",TRUE,
"""cch-cp06 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""613660""",TRUE,
"""C601106015* AND salesLocation_s:62533 AND shipLocation_s:11102 AND customerAccount_s:AC0159-3220 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jarred Henderson"", ""refNum_s"": """"",TRUE,
"""AX104599* AND businessUnit_s:Accu-Tech AND shipLocation_s:15642 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""006TU4-T4780D20 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": """"",TRUE,
"""ZC64M9SB-SBF010* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0158-2155 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Austin Collins"", ""refNum_s"": """"",TRUE,
"""15213-703 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""219448"", ""refNum_s"": """"",TRUE,
"""5057N* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0200-3234 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Sam Alford"", ""refNum_s"": """"",FALSE,
"""cch-01 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327898"", ""refNum_s"": ""612845""",TRUE,
"""61110-rl6* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-0571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"",TRUE,
"""sbv-120gw AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""303596"", ""refNum_s"": ""613640""",TRUE,
"""ltr12b048a AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""213117"", ""refNum_s"": ""613619""",TRUE,
"""77-240-2a* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-0571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"",TRUE,
"""sbv- AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""303596"", ""refNum_s"": ""613640""",TRUE,
"""MCTP6Iâ€“5â€“3* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:IC1036-0000 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""John Croucher"", ""refNum_s"": """"",TRUE,
"""NK6X88MBL* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""ltr12b024ab04 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""213117"", ""refNum_s"": ""613619""",TRUE,
"""658amj* AND salesLocation_s:61996 AND shipLocation_s:12304 AND customerAccount_s:AC0161-3217 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matt Daly"", ""refNum_s"": """"",TRUE,
"""ltr12b072ab AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""213117"", ""refNum_s"": ""613619""",TRUE,
"""10FT AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": ""612185""",TRUE,
"""90-C6ACBSL-WH-003 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""239937"", ""refNum_s"": ""613662""",TRUE,
"""FISX006 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""601917""",TRUE,
"""6a-272* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND mfgPartNumberFilter:Y AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""2412006u1 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""601917""",TRUE,
"""1107510* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0001-4164 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""John Allgaier"", ""refNum_s"": """"",FALSE,
"""65-ACWK-U AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339478"", ""refNum_s"": ""613645""",TRUE,
"""576-RD15-006 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327898"", ""refNum_s"": ""612845""",TRUE,
"""SG12-12 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339478"", ""refNum_s"": ""613645""",TRUE,
"""BE8YZ622Z* AND salesLocation_s:60608 AND shipLocation_s:14001 AND customerAccount_s:AC0155-5833 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Scott Martin"", ""refNum_s"": """"",FALSE,
"""EF538Y52Z* AND salesLocation_s:60608 AND shipLocation_s:14001 AND customerAccount_s:AC0155-5833 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Scott Martin"", ""refNum_s"": """"",FALSE,
"""165WH4A* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0162-5224 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ryan Thenell"", ""refNum_s"": """"",TRUE,
"""725116 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""303596"", ""refNum_s"": ""613640""",TRUE,
"""wp2500* AND salesLocation_s:61082 AND shipLocation_s:16009 AND customerAccount_s:AC0015-9592 AND dcLocation_s:5689 AND businessUnit_s:WESCO"", ""userName_s"": ""Nate Archer"", ""refNum_s"": """"",FALSE,
"""FDSD012P9* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0164-6108 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Greg Griffo"", ""refNum_s"": """"",TRUE,
"""AX105203 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""613614""",TRUE,
"""760148 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""613615""",TRUE,
"""tl AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238367"", ""refNum_s"": ""612582""",TRUE,
"""08870001569* AND salesLocation_s:60608 AND shipLocation_s:14001 AND customerAccount_s:AC0155-5833 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Scott Martin"", ""refNum_s"": """"",FALSE,
"""760018838 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""613615""",TRUE,
"""288EUF-T4101D20 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337705"", ""refNum_s"": ""613622""",TRUE,
"""CABEDROPOUT AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""613614""",TRUE,
"""EX6XLB50* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""ssp100* AND salesLocation_s:62401 AND shipLocation_s:12601 AND customerAccount_s:AC0158-8375 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Randy Schnepel"", ""refNum_s"": """"",TRUE,
"""sd- AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""613615""",TRUE,
"""RVAFPBUbK-S1 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""613614""",TRUE,
"""idr1 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""613615""",TRUE,
"""760127 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""613615""",TRUE,
"""ksfp1* AND salesLocation_s:62396 AND shipLocation_s:14802 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ryan Odom"", ""refNum_s"": """"",TRUE,
"""super7* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6319 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Tyler Ballengee"", ""refNum_s"": """"",TRUE,
"""E3052S.41.03* AND salesLocation_s:62680 AND shipLocation_s:14205 AND customerAccount_s:AC0160-5355 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jacquelyn Booth"", ""refNum_s"": """"",TRUE,
"""*:* AND transPartOrFilter:(transactablePart_s:1055915AT OR transactablePart_s:1023951AT OR transactablePart_s:1040094AT OR transactablePart_s:1039707AT) AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-5445 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matt Duncan"", ""refNum_s"": ""100082934""",TRUE,
"""41089-2wp* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0196-9504 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Billy Caine"", ""refNum_s"": """"",TRUE,
"""33e140c* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0018-5130 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Danny Jenkins"", ""refNum_s"": """"",FALSE,
"""tl25* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0196-9504 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Billy Caine"", ""refNum_s"": """"",TRUE,
"""SB57904* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0191-1059 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Billy Caine"", ""refNum_s"": """"",TRUE,
"""10506-716* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Melissa Saul"", ""refNum_s"": """"",TRUE,
"""42777-1WA* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6182 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jeremy Prevette"", ""refNum_s"": """"",TRUE,
"""61110-BV6* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6182 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jeremy Prevette"", ""refNum_s"": """"",TRUE,
"""cat16hp4z34* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6317 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kelly Szymanski"", ""refNum_s"": """"",TRUE,
"""11408-003 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208739"", ""refNum_s"": ""613596""",TRUE,
"""FBC2 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208739"", ""refNum_s"": ""613588""",TRUE,
"""42100009- AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216856"", ""refNum_s"": ""613589""",TRUE,
"""CATHP AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216856"", ""refNum_s"": ""612709""",TRUE,
"""paint* AND businessUnit_s:WESCO AND shipLocation_s:12402 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""",FALSE,
"""T50 AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216856"", ""refNum_s"": ""612410""",TRUE,
"""hub50* AND salesLocation_s:60664 AND shipLocation_s:14001 AND customerAccount_s:AC0001-4341 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Garrett Rucker"", ""refNum_s"": """"",FALSE,
"""DCAPPFIU24 AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230714"", ""refNum_s"": ""613412""",TRUE,
